User_name,ID,Tweet_time,List_of_specified_retweets
beisgovuk,1375364457803702276,2021-03-26 08:30:14,DHSCgovuk,DCMS
beisgovuk,1375357137883385857,2021-03-26 08:01:09,DHSCgovuk,mhclg
beisgovuk,1372901151021146116,2021-03-19 13:21:56,UKGovScotland
beisgovuk,1372557831895912451,2021-03-18 14:37:42,DHSCgovuk
beisgovuk,1371476777768472576,2021-03-15 15:01:59,DHSCgovuk
beisgovuk,1371008349647597570,2021-03-14 08:00:37,DHSCgovuk
beisgovuk,1369558647358029830,2021-03-10 08:00:01,DHSCgovuk,DCMS,UKGovWales,nadhimzahawi
beisgovuk,1369196259320422402,2021-03-09 08:00:01,nadhimzahawi
beisgovuk,1367467797090074626,2021-03-04 13:31:43,UKGovScotland,UKGovWales
beisgovuk,1366681033417105410,2021-03-02 09:25:24,DHSCgovuk,DCMS
beisgovuk,1365315697052639235,2021-02-26 15:00:03,DHSCgovuk
beisgovuk,1364555650924240903,2021-02-24 12:39:54,mhclg,DHSCgovuk
beisgovuk,1364122987423801346,2021-02-23 08:00:39,PHE_uk,DHSCgovuk
beisgovuk,1361986297460649985,2021-02-17 10:30:12,PHE_uk,DHSCgovuk,UKGovScotland
beisgovuk,1358733317584076801,2021-02-08 11:04:01,DHSCgovuk
beisgovuk,1357666789220634626,2021-02-05 12:26:01,DHSCgovuk
beisgovuk,1356201585664286724,2021-02-01 11:23:49,PHE_uk,UKGovScotland,DHSCgovuk
beisgovuk,1355161817547481089,2021-01-29 14:32:09,DHSCgovuk
beisgovuk,1354906102933188611,2021-01-28 21:36:02,UKGovScotland,PHE_uk
beisgovuk,1354694601970503680,2021-01-28 07:35:36,nadhimzahawi,UKGovScotland
beisgovuk,1350103447631257611,2021-01-15 15:32:00,DHSCgovuk
beisgovuk,1347830579660791808,2021-01-09 09:00:26,mhclg,UKGovScotland,DHSCgovuk
beisgovuk,1347101963838697473,2021-01-07 08:45:10,DHSCgovuk
beisgovuk,1346026080470183936,2021-01-04 09:30:00,DHSCgovuk,UKGovScotland,DCMS,MHRAgovuk
beisgovuk,1344178909110099968,2020-12-30 07:10:00,uksciencechief,UKGovScotland
beisgovuk,1343104331369775108,2020-12-27 08:00:00,nadhimzahawi,DHSCgovuk
beisgovuk,1339133633215549441,2020-12-16 09:01:52,UKGovScotland,DHSCgovuk
beisgovuk,1337306426205671426,2020-12-11 08:01:12,MHRAgovuk,DHSCgovuk
beisgovuk,1336230546553368577,2020-12-08 08:46:02,UKGovScotland
beisgovuk,1336226795100774401,2020-12-08 08:31:08,UKGovScotland
beisgovuk,1334407023908282380,2020-12-03 08:00:01,DHSCgovuk,DCMS
beisgovuk,1333410721309356035,2020-11-30 14:01:04,DHSCgovuk,DCMS
beisgovuk,1332957469048496128,2020-11-29 08:00:00,DHSCgovuk,UKGovScotland
beisgovuk,1331145684494454784,2020-11-24 08:00:37,DHSCgovuk,DCMS
beisgovuk,1328956173991751680,2020-11-18 07:00:17,UKGovScotland
beisgovuk,1328390631123775488,2020-11-16 17:33:01,DHSCgovuk
beisgovuk,1324381475295404032,2020-11-05 16:02:04,UKGovScotland,DHSCgovuk,UKGovWales
beisgovuk,1316766743394738179,2020-10-15 15:43:50,UKGovScotland
beisgovuk,1315910139451453440,2020-10-13 07:00:00,DHSCgovuk
beisgovuk,1314868276669939712,2020-10-10 10:00:00,DHSCgovuk
beisgovuk,1313420552841895937,2020-10-06 10:07:16,DHSCgovuk,transportgovuk
beisgovuk,1309463073816805376,2020-09-25 12:01:40,UKGovScotland,DHSCgovuk
beisgovuk,1309438629270425600,2020-09-25 10:24:32,DHSCgovuk
beisgovuk,1304313854101463040,2020-09-11 07:00:30,DHSCgovuk,DCMS
beisgovuk,1302154816857100288,2020-09-05 08:01:15,nadhimzahawi
beisgovuk,1294298484309254144,2020-08-14 15:43:00,UKGovWales
beisgovuk,1294044950242512897,2020-08-13 22:55:32,DHSCgovuk
beisgovuk,1294043292120879104,2020-08-13 22:48:57,DHSCgovuk
beisgovuk,1291783595716161536,2020-08-07 17:09:44,nadhimzahawi
beisgovuk,1290890360139513856,2020-08-05 06:00:20,UKGovScotland,DHSCgovuk
beisgovuk,1290237127477858304,2020-08-03 10:44:37,UKGovWales
beisgovuk,1288821011333427200,2020-07-30 12:57:28,MHRAgovuk
beisgovuk,1288353647210962944,2020-07-29 06:00:20,10DowningStreet
beisgovuk,1286541745723932673,2020-07-24 06:00:29,nadhimzahawi,DHSCgovuk,DCMS
beisgovuk,1285917762028625921,2020-07-22 12:41:00,nadhimzahawi
beisgovuk,1285892494811525121,2020-07-22 11:00:36,nadhimzahawi
beisgovuk,1285235140214624259,2020-07-20 15:28:30,nadhimzahawi
beisgovuk,1285124135522271232,2020-07-20 08:07:25,DCMS,UKGovWales,UKGovScotland,DHSCgovuk
beisgovuk,1282634628420034560,2020-07-13 11:15:00,UKGovScotland
beisgovuk,1281468193010319360,2020-07-10 06:00:00,nadhimzahawi
beisgovuk,1281105878272401410,2020-07-09 06:00:17,UKGovScotland
beisgovuk,1279705562863763456,2020-07-05 09:15:56,DCMS
beisgovuk,1279308965579378689,2020-07-04 07:00:00,nadhimzahawi
beisgovuk,1275805947420643331,2020-06-24 15:00:15,nadhimzahawi
beisgovuk,1272785985722388481,2020-06-16 07:00:00,DHSCgovuk
beisgovuk,1269207649238876160,2020-06-06 10:00:58,nadhimzahawi
beisgovuk,1268158045030359040,2020-06-03 12:30:13,DCMS
beisgovuk,1264904269934858240,2020-05-25 13:00:53,nadhimzahawi
beisgovuk,1263454015343546368,2020-05-21 12:58:05,nadhimzahawi
beisgovuk,1262993988069490690,2020-05-20 06:30:06,UKGovScotland,DHSCgovuk
beisgovuk,1262261635277873158,2020-05-18 06:00:00,UKGovWales,UKGovScotland,nadhimzahawi
beisgovuk,1262065347194224640,2020-05-17 17:00:01,UKGovScotland
beisgovuk,1261588674191515654,2020-05-16 09:25:53,DHSCgovuk
beisgovuk,1261189698371956744,2020-05-15 07:00:30,transportgovuk
beisgovuk,1260827306446249984,2020-05-14 07:00:29,nadhimzahawi
DCMS,1371522113643765760,2021-03-15 18:02:08,nadhimzahawi
DCMS,1371501367475380226,2021-03-15 16:39:41,nadhimzahawi
DCMS,1370075800385454080,2021-03-11 18:15:00,nadhimzahawi
DCMS,1370022622109442049,2021-03-11 14:43:41,NHSEngland,PHE_uk,DHSCgovuk
DCMS,1364177847313723398,2021-02-23 11:38:38,nadhimzahawi
DCMS,1362519471454380035,2021-02-18 21:48:51,nadhimzahawi
DCMS,1362360768235253761,2021-02-18 11:18:13,beisgovuk
DCMS,1361986368675713027,2021-02-17 10:30:29,DHSCgovuk
DCMS,1359084514304221185,2021-02-09 10:19:33,UKGovScotland
DCMS,1357250193020837888,2021-02-04 08:50:37,DHSCgovuk
DCMS,1351516005537775616,2021-01-19 13:05:00,DHSCgovuk
DCMS,1351085079985086470,2021-01-18 08:32:39,DHSCgovuk,UKGovWales
DCMS,1346816617322315777,2021-01-06 13:51:18,beisgovuk
DCMS,1341777401114714112,2020-12-23 16:07:16,UKGovScotland
DCMS,1340291994141282305,2020-12-19 13:44:47,DHSCgovuk
DWP,1354112193344786432,2021-01-26 17:01:19,DCMS
DWP,1336688395645554688,2020-12-09 15:05:22,educationgovuk
DWP,1334466361247064065,2020-12-03 11:55:48,beisgovuk
DWP,1274673559143616517,2020-06-21 12:00:33,UKGovWales
DWP,1269964326993100802,2020-06-08 12:07:45,DHSCgovuk
DWP,1254824154785857536,2020-04-27 17:26:06,UKGovScotland
DWP,1240760164086677510,2020-03-19 22:00:49,UKGovWales
DWP,1235618677413810176,2020-03-05 17:30:24,UKGovScotland
MHRAgovuk,1387694407890214914,2021-04-29 09:05:03,DHSCgovuk
MHRAgovuk,1385534049813516288,2021-04-23 10:00:34,DHSCgovuk
MHRAgovuk,1373680950169718786,2021-03-21 17:00:34,DHSCgovuk
MHRAgovuk,1371151536018108417,2021-03-14 17:29:35,DHSCgovuk
MHRAgovuk,1369695100058673153,2021-03-10 17:02:14,DHSCgovuk
MHRAgovuk,1363087261584220161,2021-02-20 11:25:02,DHSCgovuk
MHRAgovuk,1358788372559523845,2021-02-08 14:42:47,DHSCgovuk
MHRAgovuk,1349317795390091265,2021-01-13 11:30:06,keithridge1
MHRAgovuk,1348253371145330688,2021-01-10 13:00:27,DHSCgovuk
MHRAgovuk,1347891023029149696,2021-01-09 13:00:37,DHSCgovuk
MHRAgovuk,1346055027224358915,2021-01-04 11:25:01,PHE_uk,DHSCgovuk
MHRAgovuk,1344243942330691586,2020-12-30 11:28:25,keithridge1
MHRAgovuk,1337350934301708289,2020-12-11 10:58:04,DHSCgovuk
MHRAgovuk,1336966408245276672,2020-12-10 09:30:06,keithridge1
MHRAgovuk,1336292530959380480,2020-12-08 12:52:21,keithridge1,PHE_uk,beisgovuk,DHSCgovuk
MHRAgovuk,1271028167642357760,2020-06-11 10:35:04,NICEComms
MHRAgovuk,1262378700089286656,2020-05-18 13:45:10,keithridge1
MHRAgovuk,1250347344362528769,2020-04-15 08:56:51,keithridge1
MHRAgovuk,1247139526985814017,2020-04-06 12:30:08,keithridge1
MHRAgovuk,1230116119685615622,2020-02-19 13:05:12,PHE_uk
MHRAgovuk,1229346050210750465,2020-02-17 10:05:13,keithridge1,healthdpt,PHE_uk
publichealthni,1386681474628292611,2021-04-26 14:00:01,nidirect
publichealthni,1386621078433316864,2021-04-26 10:00:01,nidirect
publichealthni,1384144759011299328,2021-04-19 14:00:01,nidirect
publichealthni,1384084359209230336,2021-04-19 10:00:00,nidirect
publichealthni,1382755602468847616,2021-04-15 18:00:00,nidirect
publichealthni,1382393220102029321,2021-04-14 18:00:01,nidirect,healthdpt
publichealthni,1381970435529658372,2021-04-13 14:00:02,nidirect
publichealthni,1381608043473891329,2021-04-12 14:00:01,nidirect
publichealthni,1381562743094980616,2021-04-12 11:00:00,nidirect
publichealthni,1381532542138978305,2021-04-12 09:00:00,nidirect
publichealthni,1380837967996981252,2021-04-10 11:00:00,healthdpt
publichealthni,1376519517749321728,2021-03-29 13:00:02,nidirect
publichealthni,1376489318173319171,2021-03-29 11:00:02,nidirect
publichealthni,1376459112314241026,2021-03-29 09:00:00,nidirect
publichealthni,1375870236239478789,2021-03-27 18:00:01,nidirect
publichealthni,1373997904394817541,2021-03-22 14:00:02,nidirect
publichealthni,1373967702776107009,2021-03-22 12:00:02,nidirect
publichealthni,1373937503934185475,2021-03-22 10:00:02,nidirect
publichealthni,1373242919482650626,2021-03-20 12:00:00,nidirect
publichealthni,1371491382624403456,2021-03-15 16:00:01,nidirect
publichealthni,1371461180871606275,2021-03-15 14:00:00,nidirect
publichealthni,1371430986907480072,2021-03-15 12:00:01,nidirect
publichealthni,1371420490569498625,2021-03-15 11:18:19,nidirect
publichealthni,1368954662792036353,2021-03-08 16:00:00,nidirect
publichealthni,1368924470820372480,2021-03-08 14:00:01,nidirect
publichealthni,1368592279083118595,2021-03-07 16:00:01,nidirect
publichealthni,1366719944801587201,2021-03-02 12:00:01,nidirect
publichealthni,1366387751155884034,2021-03-01 14:00:00,nidirect
publichealthni,1366327353224302592,2021-03-01 10:00:00,nidirect
publichealthni,1366085759766302721,2021-02-28 18:00:00,nidirect
publichealthni,1363428252774096899,2021-02-21 10:00:01,nidirect
publichealthni,1363156457361932299,2021-02-20 16:00:00,nidirect
publichealthni,1362748772154040320,2021-02-19 13:00:00,nidirect
publichealthni,1361676708240384000,2021-02-16 14:00:00,nidirect
publichealthni,1361329430635810823,2021-02-15 15:00:03,nidirect
publichealthni,1361314318701232131,2021-02-15 14:00:00,nidirect
publichealthni,1361027429511405575,2021-02-14 19:00:00,nidirect
publichealthni,1359925169666547713,2021-02-11 18:00:01,nidirect
publichealthni,1359079596482719744,2021-02-09 10:00:00,healthdpt,nidirect
publichealthni,1358747407396184072,2021-02-08 12:00:00,nidirect
publichealthni,1356210695830790145,2021-02-01 12:00:01,nidirect
publichealthni,1353673979245047817,2021-01-25 12:00:01,nidirect
publichealthni,1351560048481234948,2021-01-19 16:00:00,nidirect
publichealthni,1351499649681506305,2021-01-19 12:00:00,healthdpt
publichealthni,1351137267314696192,2021-01-18 12:00:02,nidirect
publichealthni,1350774874239733768,2021-01-17 12:00:00,nidirect
publichealthni,1350004805905887232,2021-01-15 09:00:02,nidirect
publichealthni,1348600547620765696,2021-01-11 12:00:00,nidirect
publichealthni,1348313657214525443,2021-01-10 17:00:00,nidirect
publichealthni,1346811256540254210,2021-01-06 13:30:00,nidirect
publichealthni,1346396024072511489,2021-01-05 10:00:01,nidirect
publichealthni,1346139326757801987,2021-01-04 17:00:00,nidirect
publichealthni,1346063833517813761,2021-01-04 12:00:01,nidirect
publichealthni,1341020603176857605,2020-12-21 14:00:01,nidirect
publichealthni,1339148264851951618,2020-12-16 10:00:01,nidirect
publichealthni,1338453688336183303,2020-12-14 12:00:01,nidirect
publichealthni,1338212096987697153,2020-12-13 20:00:01,nidirect
publichealthni,1336007569035284482,2020-12-07 18:00:00,nidirect
publichealthni,1335916970710093825,2020-12-07 12:00:00,nidirect
publichealthni,1333357606501560325,2020-11-30 10:30:00,nidirect
publichealthni,1330949236603707397,2020-11-23 19:00:00,nidirect
publichealthni,1330843540528762881,2020-11-23 12:00:00,nidirect
publichealthni,1330088567968829440,2020-11-21 10:00:01,nidirect
publichealthni,1327249864648839168,2020-11-13 14:00:01,nidirect
publichealthni,1326132498850443264,2020-11-10 12:00:00,nidirect
publichealthni,1325875808041230338,2020-11-09 19:00:00,nidirect
publichealthni,1325770109105954822,2020-11-09 12:00:00,nidirect
publichealthni,1325015137368100866,2020-11-07 10:00:00,nidirect
publichealthni,1321889541007896576,2020-10-29 19:00:00,nidirect
publichealthni,1320764628025180161,2020-10-26 16:30:00,nidirect
publichealthni,1320696678819778560,2020-10-26 12:00:00,nidirect
publichealthni,1318144864119345153,2020-10-19 11:00:00,nidirect
publichealthni,1318114669014392832,2020-10-19 09:00:01,nidirect,healthdpt
publichealthni,1317752279257075712,2020-10-18 09:00:00,nidirect
publichealthni,1315608149986955264,2020-10-12 11:00:00,nidirect
publichealthni,1315577957323288577,2020-10-12 09:00:01,nidirect
publichealthni,1313071437851361280,2020-10-05 11:00:01,nidirect
publichealthni,1312693951221043202,2020-10-04 10:00:01,nidirect
publichealthni,1310157236539289601,2020-09-27 10:00:01,nidirect
publichealthni,1309779747682111488,2020-09-26 09:00:01,nidirect
publichealthni,1308103705212809216,2020-09-21 18:00:01,nidirect
publichealthni,1307620522155364354,2020-09-20 10:00:01,nidirect
publichealthni,1307258128619110401,2020-09-19 10:00:00,nidirect
publichealthni,1306960109910851584,2020-09-18 14:15:47,nidirect
publichealthni,1306680161539100672,2020-09-17 19:43:22,nidirect
publichealthni,1305582088763011072,2020-09-14 19:00:01,nidirect
publichealthni,1305544336780664840,2020-09-14 16:30:00,nidirect
publichealthni,1305461295408467968,2020-09-14 11:00:01,nidirect
publichealthni,1304374352729837568,2020-09-11 11:00:54,nidirect
publichealthni,1303978352349515776,2020-09-10 08:47:20,nidirect
publichealthni,1303341906961760259,2020-09-08 14:38:20,nidirect
publichealthni,1302547089818230784,2020-09-06 10:00:01,nidirect
publichealthni,1302177148774555648,2020-09-05 09:30:00,nidirect
publichealthni,1301886438506717184,2020-09-04 14:14:49,nidirect
publichealthni,1301868028901163008,2020-09-04 13:01:40,nidirect
publichealthni,1297941743137038337,2020-08-24 17:00:00,nidirect
publichealthni,1297103718899490816,2020-08-22 09:30:00,nidirect
publichealthni,1295652272479887360,2020-08-18 09:22:28,nidirect
publichealthni,1294967142308179971,2020-08-16 12:00:00,nidirect
publichealthni,1294929392595075073,2020-08-16 09:30:00,nidirect
publichealthni,1294227645685694469,2020-08-14 11:01:30,nidirect
publichealthni,1293183718207627265,2020-08-11 13:53:19,nidirect
publichealthni,1292868310501974017,2020-08-10 17:00:00,nidirect
publichealthni,1292475725950455812,2020-08-09 15:00:00,nidirect
publichealthni,1292445527662100481,2020-08-09 13:00:00,nidirect
publichealthni,1291691374308360192,2020-08-07 11:03:16,nidirect
publichealthni,1291670716631441409,2020-08-07 09:41:11,nidirect,healthdpt
publichealthni,1290299993090187265,2020-08-03 14:54:25,nidirect
publichealthni,1289108852852621315,2020-07-31 08:01:15,nidirect
publichealthni,1288145183188623360,2020-07-28 16:11:58,nidirect
publichealthni,1288086683641163778,2020-07-28 12:19:31,nidirect
publichealthni,1287341897099304960,2020-07-26 11:00:00,nidirect,healthdpt
publichealthni,1287296750814781441,2020-07-26 08:00:36,nidirect
publichealthni,1286575506272509958,2020-07-24 08:14:38,nidirect
publichealthni,1286224538443776000,2020-07-23 09:00:01,nidirect
publichealthni,1285539857293619200,2020-07-21 11:39:20,nidirect
publichealthni,1285273265221459968,2020-07-20 18:00:00,nidirect
publichealthni,1285137369688047616,2020-07-20 09:00:00,nidirect
publichealthni,1284050313087983616,2020-07-17 09:00:25,nidirect
publichealthni,1283816165815447553,2020-07-16 17:30:00,nidirect
publichealthni,1283718112517468161,2020-07-16 11:00:23,nidirect
publichealthni,1283401683016404992,2020-07-15 14:03:00,nidirect
publichealthni,1280088331712372736,2020-07-06 10:36:55,healthdpt
publichealthni,1279082826676219909,2020-07-03 16:01:24,nidirect
publichealthni,1277663123885916170,2020-06-29 18:00:01,nidirect
publichealthni,1277557427181846528,2020-06-29 11:00:01,nidirect
publichealthni,1277527225299079177,2020-06-29 09:00:00,nidirect
publichealthni,1277293941092687872,2020-06-28 17:33:01,nidirect,healthdpt
publichealthni,1277240334154559488,2020-06-28 14:00:00,nidirect
publichealthni,1275020713687048196,2020-06-22 11:00:01,nidirect
publichealthni,1274990513028923398,2020-06-22 09:00:01,healthdpt,nidirect
publichealthni,1274703623277010948,2020-06-21 14:00:01,nidirect
publichealthni,1273181716841213953,2020-06-17 09:12:30,nidirect
publichealthni,1272537767021613062,2020-06-15 14:33:40,nidirect
publichealthni,1272483998879453186,2020-06-15 11:00:01,nidirect
publichealthni,1272212206688464896,2020-06-14 17:00:01,nidirect
publichealthni,1271774317672611840,2020-06-13 12:00:00,nidirect
publichealthni,1270762654722928640,2020-06-10 17:00:01,nidirect
publichealthni,1270648490989965312,2020-06-10 09:26:22,nidirect
publichealthni,1270370070166822914,2020-06-09 15:00:01,nidirect
publichealthni,1269962379540025344,2020-06-08 12:00:00,nidirect
publichealthni,1269917082054877184,2020-06-08 09:00:00,nidirect
publichealthni,1268135464898355200,2020-06-03 11:00:30,nidirect
publichealthni,1267078374804975617,2020-05-31 13:00:00,nidirect
publichealthni,1266008132016394240,2020-05-28 14:07:14,nidirect
publichealthni,1265930897695617026,2020-05-28 09:00:20,nidirect
publichealthni,1265628825930682369,2020-05-27 13:00:01,healthdpt,nidirect
publichealthni,1265346993557291008,2020-05-26 18:20:06,nidirect
publichealthni,1265240801464004608,2020-05-26 11:18:08,nidirect
publichealthni,1263806890066223109,2020-05-22 12:20:17,nidirect
publichealthni,1263395124748443650,2020-05-21 09:04:05,nidirect
publichealthni,1263394412538630145,2020-05-21 09:01:15,nidirect
publichealthni,1262668631143579648,2020-05-19 08:57:15,nidirect
publichealthni,1262318256771272704,2020-05-18 09:44:59,nidirect
publichealthni,1260527745186050051,2020-05-13 11:10:08,nidirect
publichealthni,1260162909637926913,2020-05-12 11:00:25,nidirect
publichealthni,1259407832606269440,2020-05-10 09:00:00,nidirect
publichealthni,1257354304614170629,2020-05-04 17:00:01,nidirect
publichealthni,1257333562757480449,2020-05-04 15:37:36,nidirect
publichealthni,1255557463669002241,2020-04-29 18:00:01,nidirect,healthdpt
publichealthni,1255187522809929730,2020-04-28 17:30:00,nidirect
publichealthni,1254861492433739776,2020-04-27 19:54:28,nidirect
publichealthni,1254717571053518850,2020-04-27 10:22:35,nidirect
publichealthni,1253737972282859522,2020-04-24 17:30:00,nidirect
publichealthni,1253398236431151104,2020-04-23 19:00:01,nidirect
publichealthni,1253016058199449600,2020-04-22 17:41:22,nidirect
publichealthni,1252960353559945217,2020-04-22 14:00:01,nidirect
publichealthni,1252281081581187073,2020-04-20 17:00:50,nidirect
publichealthni,1252255683858386945,2020-04-20 15:19:55,healthdpt
publichealthni,1252164594174496768,2020-04-20 09:17:58,nidirect
publichealthni,1251888286781460480,2020-04-19 15:00:01,nidirect
publichealthni,1250717935074709504,2020-04-16 09:29:27,nidirect
publichealthni,1250499131191132160,2020-04-15 19:00:00,healthdpt
publichealthni,1250354288762580993,2020-04-15 09:24:27,nidirect
publichealthni,1248561006973943809,2020-04-10 10:38:35,nidirect
publichealthni,1248536194897633280,2020-04-10 09:00:00,nidirect
publichealthni,1247962415167389696,2020-04-08 19:00:00,nidirect
publichealthni,1247600027356233728,2020-04-07 19:00:00,nidirect
publichealthni,1247554729850408963,2020-04-07 16:00:00,nidirect
publichealthni,1247449090255962113,2020-04-07 09:00:14,nidirect
publichealthni,1247086644831891456,2020-04-06 09:00:00,nidirect,healthdpt
publichealthni,1244716024383012864,2020-03-30 20:00:00,nidirect
publichealthni,1244589126231511041,2020-03-30 11:35:45,healthdpt,nidirect
publichealthni,1243477866508980226,2020-03-27 10:00:00,nidirect
publichealthni,1242871953842675722,2020-03-25 17:52:19,nidirect
publichealthni,1242829262312398848,2020-03-25 15:02:41,nidirect
publichealthni,1242558616575434754,2020-03-24 21:07:14,nidirect
publichealthni,1241635727688888321,2020-03-22 08:00:00,nidirect
publichealthni,1238485071390277633,2020-03-13 15:20:25,nidirect
publichealthni,1237378355512647680,2020-03-10 14:02:43,nidirect
publichealthni,1235928458431205377,2020-03-06 14:01:21,healthdpt,nidirect
publichealthni,1228635061576065024,2020-02-15 11:00:00,nidirect,healthdpt
publichealthni,1228408569021648896,2020-02-14 20:00:00,healthdpt
publichealthni,1228345872854982656,2020-02-14 15:50:52,nidirect,healthdpt
publichealthni,1227593198681255939,2020-02-12 14:00:00,healthdpt
