id,created_at,favorite_count,retweet_count,text
1387710875105116161,2021-04-29 10:10:29,55,20,The sitting of the House has been suspended. It will resume later today for prorogation. https://t.co/s5IvyZHx1A
1387686789486362627,2021-04-29 08:34:47,13,4,"The House is now sitting, starting with questions to  @transportgovuk ministers.

Watch today's proceedings: https://t.co/HlWLBqPxv4 https://t.co/AEfuEO6dFJ"
1387683496991330307,2021-04-29 08:21:42,6,1,"Find out what’s on in the House of Commons today in the #OrderPaper: https://t.co/XmCfR6p6bV

Follow the Chamber in real time: https://t.co/HEBiZuz0lv https://t.co/KUdcnDBiSz"
1387466025717964806,2021-04-28 17:57:33,32,5,"Catch up with today's #PMQs:

🔊 Listen on SoundCloud: https://t.co/78nP1KvA6t
📗 Read in #Hansard: https://t.co/IW5LV7v9HG
🎞Watch on Parliament TV: https://t.co/6QD2ZJOLTg
🎥Watch in British Sign Language: https://t.co/meFPL59jsn

#PMQs https://t.co/CwX9rT4T7Y"
1387420479783383055,2021-04-28 14:56:34,10,6,"MPs are now debating a motion to revoke a Statutory Instrument relating to immigration regulations and guidance on the detention of vulnerable persons.
 
Find out more about SIs being debated today in the #OrderPaper: https://t.co/J57QJRdyi8

Watch now: https://t.co/6zcBz1V4mu https://t.co/X2FSKlUIcI"
1387412531052961800,2021-04-28 14:24:58,8,2,"MPs are now debating a Statutory Instrument relating to regulations made under the Corporate Insolvency and Governance Act 2020. 

Find out more about the SIs being debated today in the #OrderPaper: https://t.co/J57QJRdyi8

Watch now: https://t.co/6zVWss8RDp https://t.co/7WA7dBrOr0"
1387407434696769539,2021-04-28 14:04:43,4,2,"MPs are now debating Statutory Instruments relating to double taxation.

Find out more about the SIs being debated today in the #OrderPaper: https://t.co/J57QJRdyi8

And in the SI Tracker: https://t.co/TfdoBNL92q 

Watch now: https://t.co/1zc9cvtPRq https://t.co/tUbQnYkMW9"
1387400162541191171,2021-04-28 13:35:50,4,3,"Yesterday, MPs considered the Lords amendments to the Overseas Operations (Service Personnel and Veterans)
Bill. The Bill will now return to the Lords for further considerations.

Track the Bill's progress: https://t.co/PlKCzPyqk5"
1387386460374974464,2021-04-28 12:41:23,13,6,"MPs are now considering the Lords message to the Fire Safety Bill.

Find out more about the Bill and track its progress: https://t.co/827H0ROI9f

Watch now: https://t.co/lTFjuIlwFX https://t.co/fqBqfM0jMQ"
1387384569549238281,2021-04-28 12:33:52,11,4,"Earlier today, @lisanandy asked an urgent question.

Watch here: https://t.co/6EtkG5vPld https://t.co/0NIQ8IHHW9"
